gene	log2FoldChange
CG1806	0.070619264
Act87E	0.070836317
CG14969	0.070840211
Stam	0.070890517
CG42516	0.070964726
CG5555	0.071009616
Toll-6	0.07104482
CG14407	0.071080582
Ski6	0.071212909
Bmcp	0.071235265
Nf1	0.071260848
Ten-a	0.071292546
CR44116	0.071334124
CG34398	0.071394012
BI-1	0.071406189
babos	0.071572284
E2f1	0.071600492
Cka	0.07185462
CG10738	0.071974841
brp	0.072012318
Vsx1	0.07207206
CG5527	0.072128648
mmd	0.072171855
Amun	0.072290192
Cenp-C	0.072450655
CG8202	0.072489438
CG5068	0.072522877
psh	0.072525195
rg	0.072653119
Arl1	0.072746565
CG31140	0.072788963
CG3277	0.072893742
cl	0.072919431
CG12118	0.072937049
CG15814	0.072980888
trv	0.073064223
CG33111	0.073187139
pins	0.073224605
CG43921	0.073293731
CR44031	0.073296852
CG3223	0.073550703
snoRNA:Me18S-G1189	0.073649679
CR45251	0.073705805
CG3295	0.073730875
RpS5a	0.073780887
CG2790	0.073969577
Amph	0.07397731
Fer2LCH	0.07399419
Cyp6d4	0.074022156
Sem1	0.074119449
CG14442	0.074265108
CG11357	0.074301518
raptor	0.074361988
XNP	0.074471799
CG17816	0.074483264
DCP2	0.074607554
sut1	0.074665738
woc	0.074683124
CG31100	0.07496126
Gasz	0.075108079
NLaz	0.075113443
wde	0.075128707
lov	0.07524581
Msh6	0.075364933
Cdc27	0.075390745
TRAM	0.075444615
Vha55	0.075497168
Tyler	0.075501427
Cyp6a21	0.075524283
CG13001	0.075575227
CR42491	0.075582226
CG17493	0.07562876
HDAC1	0.075657255
CG9249	0.07571003
loj	0.075792113
CG5608	0.075792601
Ef1alpha48D	0.07584871
HIPP1	0.075853772
CG31550	0.075951698
CG2046	0.076028172
syd	0.076183284
CG1504	0.076233654
zetaCOP	0.076316616
CG10984	0.076341279
CG1172	0.076386402
Ef1alpha100E	0.07644266
CR43241	0.076467885
CG32344	0.076739144
Dbp80	0.076748032
CG5493	0.076750591
PAN2	0.076773131
CG13392	0.076849383
CG7781	0.076923444
Edc3	0.077027565
ZnT86D	0.077055727
Gnmt	0.077064492
Ace	0.077065584
Lpt	0.077264109
CR45825	0.077354981
CG10462	0.077604127
Rab11	0.077674203
CG7420	0.077685455
Ubr1	0.077705056
Srp19	0.077713673
CG9664	0.077830349
sip3	0.077889739
CG9812	0.077901844
ab	0.077911803
beta4GalT7	0.07804546
mbc	0.078054
isoQC	0.078210066
CG14401	0.078231956
Sec31	0.078252402
pcx	0.078256787
NAT1	0.078310352
CG10011	0.078321643
Shaw	0.07841123
Cyp9b2	0.078504257
Galphai	0.078541745
trc	0.078590419
slow	0.078633994
CG42507	0.078765724
CG16941	0.078774295
viaf	0.078849097
prominin-like	0.078877232
Pli	0.078982258
nej	0.078983355
CG42748	0.079188238
CR44960	0.079275954
Calr	0.079368704
pic	0.079464544
CG6230	0.079472737
Etf-QO	0.07950471
CG10336	0.079532811
RpL10Ab	0.07955579
scat	0.079697483
CG5787	0.079924154
lin	0.080007189
CG32428	0.080017715
Mtr4	0.080019009
RpS13	0.08007517
Rfx	0.080087911
ZnT41F	0.08015883
CalpB	0.080344233
Su(Tpl)	0.080418856
CG4558	0.080481486
CG10561	0.080586939
SmD3	0.08067106
Nost	0.080909069
nec	0.081056639
beta'COP	0.081066373
dally	0.081105982
CG2662	0.081141585
GluRIA	0.081154856
CR45557	0.081183318
gpp	0.081183714
CG43689	0.081215818
CG17233	0.081262312
CG12121	0.081298902
Fkbp14	0.08137432
CG34355	0.081398861
CadN	0.081720729
Orct2	0.081915551
Efr	0.082000266
CG13796	0.082039666
fax	0.08209079
rno	0.082109188
CG10737	0.082110546
Dop1R2	0.08217612
CG42324	0.082205711
CG6769	0.082236933
Cp1	0.082246266
Dok	0.082270297
CG8368	0.082357647
Wbp2	0.082449777
CG5589	0.082450918
CG3437	0.082486951
Ts	0.082517384
Mon1	0.082540816
CG12004	0.082738676
CG1503	0.082742938
Tango1	0.082925164
CG12279	0.083074611
CG8771	0.083094241
HEATR2	0.083247697
hng2	0.083300739
CG31145	0.083368509
Mi-2	0.083374657
usp	0.083466547
nAChRalpha2	0.083479282
CG5707	0.083604107
CG10866	0.08363965
CG32547	0.083674151
CG18208	0.083701552
vir	0.083824773
CG4880	0.084231164
CG42700	0.084258114
CG12866	0.084277219
CG45076	0.084290822
CG17565	0.084340559
spas	0.084394479
Orc5	0.084403761
CG8001	0.084618069
RhoGAP71E	0.08463402
sina	0.084646853
TM4SF	0.084653643
Dgk	0.084653869
Arpc3A	0.084770683
CG43885	0.084980532
CG5484	0.085000505
Spn43Ab	0.08506148
CG9257	0.085078294
Mtr3	0.085096617
CG1092	0.085193907
CG5149	0.085229669
Pkc98E	0.085468402
Tsp42Eg	0.08557003
EloA	0.085583516
CR46006	0.085584099
lok	0.085654876
CG8009	0.085748991
CG12773	0.085902768
RpS15Ab	0.086190335
CG2200	0.086364071
ref(2)P	0.086404472
MFS10	0.086468584
Msp300	0.086570203
AP-2mu	0.086570505
CG8064	0.086690702
otk2	0.086839442
CR43653	0.087025268
crp	0.087065923
Chd64	0.087091063
ASPP	0.087240357
Spase22-23	0.087245541
CG30431	0.087273306
CG7878	0.087277488
ebi	0.087365543
CG5181	0.087372081
Nap1	0.087470499
Ada	0.087539922
CG30122	0.087569972
CR45160	0.087688116
Spt20	0.087736578
Snx3	0.088058226
Gapdh1	0.088062627
puc	0.088096146
Act79B	0.088142524
SREBP	0.088349881
trx	0.088431537
Pi3K92E	0.08860741
CG4168	0.08862775
Odc2	0.088662653
Pdfr	0.088691054
Tasp1	0.088793319
CG31690	0.08884469
CG4576	0.088968042
CG14142	0.088995647
ben	0.08918309
CG8223	0.089221132
CG11668	0.089281954
Tm2	0.089407183
Acon	0.089442093
Rab39	0.089449734
CR45746	0.089454974
godzilla	0.089627002
CG32452	0.089706436
msn	0.089824774
mRNA-cap	0.089956009
Top1	0.090049719
CG44422	0.0900599
VhaM9.7-b	0.090106189
ogre	0.090292264
CG11399	0.090337445
CG5916	0.090339333
Pol32	0.090392881
Sc2	0.090397425
Nmt	0.090522652
wge	0.090545817
PIG-V	0.090557571
CG5482	0.090562461
fabp	0.090594193
Sulf1	0.090609602
CG46307	0.090665703
crc	0.090685581
CG3605	0.090695597
CG7718	0.090813334
SMSr	0.090865943
Atg4b	0.091016651
CR44417	0.091172535
CG7611	0.091173
PR-Set7	0.091185373
par-1	0.09124829
CG4747	0.091297114
CR43496	0.09129927
eca	0.091337331
fas	0.091419745
CG8128	0.091655755
RpL27	0.091693883
CG8369	0.092124747
Rcd1	0.092491332
Acox57D-d	0.092537676
IP3K1	0.092576935
Nep4	0.092670038
CG10863	0.092708827
Tg	0.092720413
CG5126	0.092728117
CG18596	0.09279266
ed	0.092894234
RYBP	0.092951216
CG6567	0.092953094
Rcd5	0.093030854
CG2982	0.093133138
dnc	0.09314746
Ets96B	0.093154286
CG5104	0.093190169
AIMP1	0.093226799
Atg9	0.093254834
Rrp4	0.09326235
metl	0.093395883
ctrip	0.093410182
casp	0.093420656
CG12170	0.093421907
Dhfr	0.093544933
CG14529	0.093685075
CG3294	0.093781573
CG32813	0.093807209
Cbp80	0.093837606
l(2)34Fd	0.093989352
CG6201	0.094016735
Sra-1	0.094022531
bark	0.094117108
Ptip	0.09414912
CG1890	0.094188734
e(y)2	0.094194251
Arv1	0.094224665
AsnRS	0.094258058
CR44779	0.094264002
Tim9b	0.094357599
CG4610	0.094387558
CG7382	0.094391164
pita	0.094480425
CG4552	0.094541033
vis	0.094628411
CG46314	0.094676071
GluProRS	0.094762248
CG9215	0.094872175
Tlk	0.094991512
CG32206	0.095037264
Rint1	0.095119512
CG4658	0.095137716
wun	0.095141072
PAPLA1	0.095494306
EndoG	0.095514829
gem	0.095549563
CG46319	0.095549563
CG9769	0.095553652
Liprin-gamma	0.095746527
deltaCOP	0.095801865
Ucp4A	0.095816257
Drp1	0.095829419
CycG	0.095838667
CG7567	0.096113373
heix	0.096179741
CG17802	0.096248299
CG14749	0.09633483
Sln	0.096357961
hgo	0.096364647
CG5382	0.096595516
rux	0.096780069
skd	0.096847549
DNApol-iota	0.096944596
ph-d	0.096983048
Rpn11	0.097021624
Kap-alpha3	0.097038679
tth	0.097048872
CG8677	0.097280353
Pu	0.097288917
Tsp42Ei	0.097356945
CG31937	0.097441536
CG13404	0.097498152
Vps13B	0.097621947
CG43813	0.097699765
CG30271	0.097700554
CG14641	0.097717662
CG5188	0.097903025
CG43320	0.097946241
dmpd	0.097947733
CoRest	0.098122743
kri	0.098215485
lbk	0.098304038
Rm62	0.09831538
SMC1	0.098414001
eIF4G2	0.098463527
CG1537	0.098489671
Pp2B-14D	0.098499724
CG14322	0.098566281
a6	0.098582708
Cyp4g15	0.098612088
omd	0.098728892
D1	0.09878314
Cyp4d20	0.098785362
Cdc5	0.09881113
Xpd	0.098957753
Ufm1	0.098991961
CG9135	0.099002681
Ankle2	0.099062687
CG5098	0.099075045
CG34348	0.099221953
disco	0.099244199
Gclc	0.099334092
CG15168	0.099364862
FASN1	0.09953857
CR44603	0.099662264
Hmx	0.099700989
Hipk	0.099805955
htl	0.099827992
CG6287	0.099846983
Rtc1	0.099900848
eco	0.099986741
Ncoa6	0.100004779
LysRS	0.100068584
CG8878	0.100296088
tup	0.100322054
CG14089	0.100339487
lama	0.100340797
CG42817	0.100476101
Grasp65	0.100552107
CG2147	0.100569207
l(3)07882	0.100734098
CG17724	0.100766107
Nmnat	0.100793914
sno	0.100825249
dpr6	0.100829892
yellow-g	0.100954875
CG16952	0.10101346
CG6006	0.101057317
CG7888	0.101159039
SerRS-m	0.101168041
Thiolase	0.101262345
1-Sep	0.101288994
5-HT1B	0.101451638
d4	0.101653296
Cdk4	0.101748108
colt	0.101884087
CG3198	0.102023121
CG31678	0.10203939
CG15743	0.102168451
CR43301	0.10224146
CG12413	0.102556182
heph	0.102653209
Pak3	0.102762107
Ubqn	0.102768721
Prosbeta3	0.102826068
GlcAT-P	0.103022245
orb2	0.103043161
Sara	0.103111508
CG11771	0.103162401
CR44408	0.103319512
CAHbeta	0.103450394
Mcm3	0.103461907
CG33107	0.103491568
svp	0.103585242
Tsc1	0.103624072
t	0.103669023
CG13531	0.10368171
RpS3	0.103690676
CG10103	0.103706015
wry	0.103771754
CG11882	0.103780085
del	0.103879851
mRpL34	0.10390707
Trl	0.103955313
mi	0.104093012
Utx	0.104093499
pzg	0.104240897
CG10361	0.104248601
cN-IIIB	0.104383286
CG9003	0.104451461
CG7872	0.104452977
l(3)72Dn	0.104506178
CG3812	0.104520252
mRpL36	0.104533492
CG6937	0.104587301
nmdyn-D7	0.104746467
coro	0.104870428
CG3638	0.104872487
ebd1	0.104885336
CG31674	0.104891273
wac	0.105109665
CG32262	0.105128575
CG17712	0.105185623
imd	0.105375835
GstD3	0.105663964
Hakai	0.105712159
CG18107	0.105820672
ninaC	0.105996135
CG31729	0.10600978
sm	0.106236894
Cct5	0.106446493
CG4238	0.106492517
Rassf	0.106505466
jvl	0.106635192
CG14629	0.106729107
CG18622	0.106758404
milt	0.106774176
CR44380	0.106800756
Clbn	0.106954207
pyr	0.106955294
DIP-delta	0.107062554
alphaTub84B	0.107151932
elB	0.107197953
CG13618	0.107376682
ClC-c	0.107384778
Obp28a	0.107552994
robo1	0.107655156
spoon	0.107862038
CG12159	0.10797463
Cdc42	0.108020093
CG13850	0.108073365
NELF-B	0.108101773
CG33143	0.108113974
CG4278	0.108114467
Nle	0.108176142
CG5525	0.108282825
CG16863	0.108394435
CG1354	0.108436944
eIF-2gamma	0.108463935
l(2)01289	0.108471277
Hs3st-B	0.108752341
Phm	0.108780731
Fatp	0.108805034
Rabex-5	0.108856259
phol	0.108938158
RhoGAP5A	0.108995875
Cip4	0.109026843
Kmn2	0.109237221
CG32549	0.109345214
kek2	0.109562675
santa-maria	0.109606155
CG42342	0.109660172
CG7384	0.109764307
CG32576	0.109872094
beta-Man	0.109876137
Spn77Ba	0.109973409
knk	0.110198164
CG12104	0.11023721
Cct1	0.110599669
Dscam2	0.11060577
RSG7	0.110737686
SF1	0.110747377
CG12054	0.110805967
Syp	0.11084692
CG9992	0.110959389
Gint3	0.110960687
CycC	0.111039524
RpS24	0.11126954
SMC3	0.111796784
CG5948	0.111931527
CG1657	0.111963337
primo-2	0.111985474
CG15210	0.11199955
garz	0.112000694
Rac2	0.112069694
CR45134	0.112107435
jnj	0.11223046
Hsp60A	0.112256955
CG14082	0.112355325
CG32803	0.112438367
CG17715	0.112456132
CG8312	0.112600963
arm	0.112892684
Sardh	0.112979963
Pex16	0.113056818
Snx6	0.113057117
dve	0.113067565
RAF2	0.113091587
dpr12	0.113185462
krz	0.113292101
vkg	0.113298119
CG32507	0.113355547
drosha	0.113433674
CG4297	0.11351425
nAChRalpha4	0.113520946
Gyc88E	0.113655508
Eps-15	0.113705651
iPLA2-VIA	0.113784667
CG16771	0.113785222
CG42494	0.11382499
CG8745	0.113959406
CG13685	0.114012107
Sec24AB	0.114273945
Tep2	0.114332143
Mhcl	0.114337085
Snp	0.11449381
CG13954	0.114576944
l(2)37Cc	0.114689632
Sas10	0.114804655
CG30089	0.114820757
CG4752	0.114826587
CG16979	0.114872276
ap	0.114896597
CG4611	0.114900162
CG18012	0.11494916
CG10565	0.115171095
Reg-2	0.115199992
CG43340	0.115247658
M6	0.11535476
antdh	0.115442329
RpL7-like	0.115470437
CG34164	0.115470437
Fgop2	0.115550509
rev7	0.115632298
b	0.11563929
CG30022	0.11566407
Oat	0.115697812
CG5168	0.115896576
CG30467	0.115968777
Ets98B	0.116071841
CG34313	0.116119555
Patr-1	0.116119562
CG32100	0.116179457
CG1231	0.116342617
CG6041	0.116350864
Flo1	0.116408423
mats	0.116514127
nocte	0.117060024
CG8320	0.117086533
Surf4	0.117223058
rictor	0.117317906
Sod3	0.117333777
Camta	0.117341829
pix	0.117355982
Sec23	0.117788461
Mnt	0.11781154
Sec10	0.117824742
RpI1	0.11794523
CG31547	0.118029667
CG5276	0.118158893
CG12320	0.118167916
CG11417	0.118204365
CG10137	0.118207828
RpLP2	0.118210658
Npc2h	0.118232663
zormin	0.118341599
CG10799	0.118384598
mei-P26	0.118447296
CG31313	0.118493996
PRL-1	0.118556664
CG2818	0.118610039
sog	0.118737511
Nmd3	0.118881715
CR44831	0.118893552
Pof	0.118946723
CG13663	0.118958697
gcm2	0.119007867
CG8043	0.119098098
Ptp61F	0.119185748
wdb	0.119247741
GAPsec	0.119253312
Fbl6	0.119298609
CG8646	0.119413362
osa	0.119461439
lig	0.119528561
ps	0.119532677
Spt-I	0.119632224
RpS15	0.119726392
CG5023	0.119859506
flfl	0.119933124
fs(1)K10	0.119999145
Mlc1	0.120147375
DCTN3-p24	0.120169305
Smox	0.120183403
gb	0.120262052
CG13229	0.120298048
mRpL52	0.120391422
Reps	0.120421239
CG6791	0.120675085
tow	0.120719373
CG18259	0.120720655
Rbsn-5	0.120738628
CG34453	0.120794983
isopeptidase-T-3	0.121020648
CG16721	0.121086073
GckIII	0.121109732
Octbeta2R	0.12111658
mir-971	0.121278497
CG6845	0.121281594
Seipin	0.121314674
Pex13	0.121331391
row	0.121465454
CR45625	0.121481658
plx	0.121484861
CG2256	0.121727841
CG5815	0.121937712
wake	0.121944496
CG46309	0.121960385
CG4133	0.122098275
Sry-beta	0.122242586
CG44098	0.12227361
fl(2)d	0.122475445
Uhg2	0.122587347
CG10631	0.122626342
2mit	0.12266403
MTA1-like	0.122697921
Or63a	0.122867256
CG7772	0.122868541
grsm	0.122948956
dpy	0.123017802
CG7564	0.123048322
Frl	0.123054378
Sin3A	0.123075802
eIF-4a	0.123080827
gce	0.123252995
Sur	0.123389154
hdc	0.123431477
CG6398	0.1234512
CR45018	0.123549596
OstDelta	0.123626235
CG12155	0.123675352
CG32758	0.123841958
eya	0.12397788
CG2277	0.124049087
cdi	0.124227395
MED1	0.124340812
CG30345	0.124368681
Spt5	0.124478067
CG15082	0.124588735
CG9175	0.124611138
CG42795	0.12471487
CG10623	0.12478622
CG14105	0.124895684
Cct2	0.124972652
ScpX	0.125107488
Taf8	0.125261189
CG2254	0.125283017
Kap3	0.125326312
CG2247	0.125355869
RagA-B	0.125362372
tsl	0.12539205
ball	0.125401279
Nlg2	0.125464915
CG5214	0.125478126
ArfGAP3	0.125607756
CG7705	0.125691351
Fife	0.125782876
Sos	0.125795042
CG43781	0.125800741
CG9674	0.125803209
wcy	0.125831666
mino	0.125886705
Trf4-1	0.125947295
Pde9	0.126186809
CG31812	0.126205976
Rim2	0.126212233
l(2)37Cd	0.126440806
scrt	0.126479386
CG5376	0.126537193
mamo	0.126572099
CG46280	0.126573191
sqd	0.126648173
Diap1	0.126720514
nom	0.126794058
CG31102	0.126870049
Su(H)	0.127058361
Cas	0.127193265
Rab40	0.12729045
CG6023	0.127361313
CG10344	0.127410545
CG8405	0.127608235
Slbp	0.127926084
Trf2	0.127976029
CG11309	0.128020856
CG18155	0.128104196
CG13074	0.128110199
rdgA	0.128130199
CG6227	0.128166893
l(1)G0289	0.128221383
CG6553	0.128299005
g	0.128310347
CG13933	0.128438847
lft	0.128777524
CR45281	0.128790888
Cctgamma	0.128830351
CG4328	0.128859447
CG15118	0.12899713
rb	0.129008703
CG43902	0.12906195
CG18324	0.129343471
dysc	0.129486853
Alk	0.12949864
CG8258	0.129528253
Wee1	0.129566187
HBS1	0.129749116
Fur2	0.129946541
CG17230	0.129970586
Lhr	0.129977959
Sap47	0.130001935
pgant5	0.130183183
Sbf	0.130186374
Sxl	0.13022437
Snoo	0.130450971
Pex1	0.130503814
Dis3	0.130626362
CG5599	0.130773853
Fem-1	0.130790505
Smr	0.130857539
Alg10	0.130948174
CG33298	0.131012957
CG7544	0.131170112
cal1	0.131229619
CG7352	0.131292503
CG13192	0.131448221
CG7029	0.131540125
Cpsf160	0.131604335
CG10495	0.131684083
ct	0.131846911
CHOp24	0.13190307
CG15293	0.132341815
pod1	0.13245682
CG5850	0.132609601
Prp18	0.132673339
und	0.132742968
sel	0.132882093
schlank	0.132913658
Ubc2	0.132920399
CG12699	0.133034908
Sirt7	0.133041565
Ns2	0.133205502
CG7889	0.133229619
CG18171	0.133543327
CG6357	0.133595581
Hml	0.133663749
vlc	0.133715469
Efa6	0.133724277
CG12384	0.133831024
CG14661	0.13386315
Yp3	0.133873807
LManII	0.133910675
Xport-B	0.133931161
CG8641	0.133998852
CG46301	0.134013095
CG7341	0.134035618
Aac11	0.134051935
CR45109	0.134063203
Rbfox1	0.134166497
CG16798	0.134170478
Lint-1	0.134487737
Rpt2	0.134544557
Prx2540-2	0.134548754
Oga	0.134675174
CG33281	0.134753022
beat-IIIb	0.134760772
Hs3st-A	0.134844547
CG6084	0.134858575
Spn47C	0.135020043
CG9590	0.135085874
CG42359	0.135127611
pyd3	0.135237729
CG4645	0.135280329
Gug	0.135305792
rdhB	0.13538113
flr	0.135622975
Abp1	0.135656607
Try29F	0.13566835
CG6142	0.135672241
CG2658	0.135701648
Tsp42El	0.13580489
CG42673	0.135834793
Kat60	0.135846991
sqz	0.135943858
mkg-p	0.13594908
CG33057	0.13594908
CG2807	0.135993881
Hk	0.136038011
egg	0.136197199
noc	0.136356168
Idgf5	0.136517169
Trn-SR	0.136567337
Sesn	0.136573585
CG10874	0.136587229
dx	0.136617981
RpL23A	0.136659647
poe	0.136663775
hig	0.136686378
CG13912	0.1366999
Nop17l	0.136711356
Ef1beta	0.136712808
wfs1	0.136826457
CG31248	0.136832628
Rgk3	0.137306963
CG31777	0.137486848
Ant2	0.13750598
CG14438	0.137589052
Cyp4s3	0.137616964
CG13319	0.137724708
p130CAS	0.13777787
Cngl	0.137936015
CR44050	0.138061628
CG4364	0.138246943
CG5742	0.138397686
CG7971	0.138437328
CG12910	0.138520643
CG12964	0.138580136
alpha-PheRS	0.13860846
CG16756	0.138736198
RecQ5	0.138760751
Srp9	0.138789704
Paf-AHalpha	0.138791714
RpS19a	0.13880127
CG8839	0.138947337
Apoltp	0.13895612
CG7470	0.138957618
nompB	0.139140844
Hexo2	0.13915978
Cyp6a17	0.139186192
Tsp86D	0.139229284
CR45332	0.139326462
Nox	0.139384943
CG11951	0.139416632
Marcal1	0.139554724
RpS21	0.139561983
beag	0.139605189
Uvrag	0.139619722
ppk18	0.139680793
dpr1	0.139755874
CR44458	0.139777934
Stat92E	0.139904297
CG8034	0.139971595
wcd	0.140018273
Psa	0.140087701
CG5721	0.140124888
mrt	0.140393785
Sodh-2	0.14053494
CG15021	0.14065579
Mdr49	0.140746336
Nf-YB	0.140777499
ey	0.14078546
CG17528	0.140818072
fat-spondin	0.140869404
otp	0.140925976
CG42265	0.141325968
l(2)37Cg	0.14134858
alpha-Est9	0.141427055
CG43658	0.141511975
CG33158	0.141516279
EDTP	0.141556137
sni	0.141609692
l(2)34Fc	0.141952669
Magi	0.142257644
CG4723	0.142345275
N	0.142384543
Abi	0.142804659
CG15270	0.142984507
CDC45L	0.14302108
Art4	0.143035076
olf413	0.143050932
oxt	0.1433525
CG31664	0.143408198
CG15097	0.143434122
NimB4	0.143441563
Calx	0.143498386
CG16868	0.14352569
tou	0.143550449
CG7139	0.143750197
CG11370	0.143759769
Cont	0.143883946
l(3)neo38	0.143892187
mRpS18A	0.144099132
Mcr	0.1442357
CG31183	0.144280913
CG9896	0.144607116
CG18004	0.144684128
LRR	0.144727895
Faf2	0.144795868
mRpL2	0.144856776
CR44133	0.144858038
CG6543	0.145072784
up	0.145138211
CG11414	0.145150993
shf	0.145156984
Atx2	0.145240148
Hsc20	0.145300785
CG7183	0.145472691
snRNP-U1-70K	0.145513827
CG12576	0.145667247
CG2918	0.145687722
CG14478	0.145689829
CG12594	0.145853718
Wsck	0.145893916
ppk8	0.14597988
apolpp	0.146045204
CG33270	0.146074876
CG9705	0.146159395
pio	0.146212808
CG17122	0.146422985
CG13097	0.146539164
ArfGAP1	0.146897148
thoc6	0.146911084
CG16886	0.147186944
Kank	0.147220988
Fnta	0.147285014
CG15473	0.147374476
CG13876	0.147419856
CG13203	0.147810433
unc79	0.147813134
Gyc32E	0.148007897
CG6005	0.148107532
SERCA	0.148140515
Klp31E	0.148181773
Tak1	0.148201132
Psi	0.148248273
wash	0.148300535
so	0.148350772
CG1461	0.148375511
PH4alphaEFB	0.148397478
PlexB	0.148467781
CG14528	0.148602668
Wdr62	0.148635602
Acf	0.148662708
CG6340	0.148668475
CG10425	0.148695476
CG7742	0.148844536
CG34347	0.148905319
twin	0.148988753
CG34114	0.149058932
mip120	0.149060733
CG8298	0.149381596
CG3548	0.149504891
CG8303	0.149529721
CG9164	0.149531109
Tango10	0.149658649
na	0.149718505
ari-1	0.149743966
Bruce	0.149932532
CG13630	0.150096462
Kap-alpha1	0.150100264
CG8417	0.150200031
MESK2	0.150220262
SKIP	0.150276735
CG32354	0.150300647
CG14441	0.150405204
QC	0.150522027
ntc	0.150602471
hth	0.150637061
CG1824	0.15065554
Sar1	0.150674078
CG15618	0.150804931
CG1750	0.150930309
Bx42	0.151032709
trpl	0.151051601
CG42492	0.151058171
CG15628	0.151058818
GEFmeso	0.151077729
Pbgs	0.151127583
udd	0.151159097
Mtor	0.151237898
CG6686	0.151258478
Ttc19	0.151314614
CG14200	0.151569708
JhI-21	0.151622963
mnb	0.151781084
alpha-Est1	0.151857304
glu	0.152028821
Chi	0.15214473
Ada3	0.15231259
fend	0.152405903
CG15236	0.152477249
Not1	0.152591835
CG14509	0.152612012
CG11983	0.152632457
mbt	0.152869667
Hf	0.152875764
CG32055	0.152883181
Tsf1	0.152938685
UGP	0.15306375
CG33108	0.153095955
CG2182	0.153160595
CG6734	0.153162959
Smyd5	0.15320668
CG12795	0.153213854
l(3)L1231	0.153241575
Sec16	0.153424897
CG7220	0.153493944
CG9667	0.153614913
lwr	0.153648474
CG17129	0.153686047
CG11134	0.153706436
CG9932	0.153813439
CG10324	0.15387113
btd	0.153965127
CG43114	0.153971719
CG8046	0.153976348
CG3955	0.154030972
CG17111	0.154211803
CG14073	0.154254503
CG13373	0.154348395
CG32085	0.154405928
mew	0.154449898
Mhc	0.15448561
GCS1	0.154562063
bs	0.154644468
CG1882	0.154671412
CG17350	0.154743991
IntS11	0.154790918
AIMP2	0.154796755
GluRIIA	0.154829558
RN-tre	0.155222804
Rpn5	0.155361045
Trxr-1	0.155362383
CG3604	0.155601911
Hpr1	0.155699955
CG7985	0.155751402
BCAS2	0.155766876
CG9609	0.155883613
CG4025	0.155886022
CG32944	0.15610609
Lac	0.156201234
cwo	0.156333577
qkr58E-2	0.156393414
CG31323	0.156658193
CG5044	0.156703829
CG5776	0.156729043
Slob	0.156757898
CNMaR	0.156844965
hec	0.156870083
shep	0.156962857
AdenoK	0.157023985
cnn	0.15705999
CG5114	0.157104648
CG10068	0.157125212
Pngl	0.1572999
CG11190	0.157508745
BTBD9	0.157646853
Nlp	0.157938165
loco	0.158033177
rtet	0.15808835
Prpk	0.158194888
CG4239	0.15821944
CG4847	0.158247467
Fas3	0.158279557
ec	0.158402837
CG8111	0.158466024
ebd2	0.158563409
CG42363	0.158643254
CG3168	0.158646562
CG6404	0.158674347
CG34231	0.158758754
beat-IV	0.158878494
CR44053	0.158885596
CR17025	0.158917289
htk	0.158926322
Dbi	0.159048778
CG2258	0.159132393
PKD	0.159261845
CG9171	0.159296849
CG11319	0.159340628
spict	0.159652038
Gfat2	0.159735457
emc	0.159856759
Vps35	0.159882924
CR44366	0.1601402
H	0.160230035
CG43736	0.160386944
Rdl	0.160536592
CG11658	0.160647312
Cbl	0.160650186
pch2	0.160743215
CG9663	0.16080683
bab2	0.160811667
CG4553	0.160933766
CG31974	0.160950066
CG7991	0.160994231
CG2064	0.161108617
D19B	0.16113974
CG9393	0.161151592
CG8370	0.161351687
CG44774	0.161387376
Es2	0.161400592
JhI-1	0.161404307
cas	0.161478392
CG1941	0.161542743
CG6512	0.16169685
CG7638	0.161719276
CG34051	0.161740973
Kdm4A	0.1619049
nAChRalpha5	0.162025151
AnxB9	0.162047454
CG8237	0.162102209
disp	0.162116326
CG32732	0.16212265
Raf	0.162137975
fra	0.162213728
CG12065	0.162244277
eIF3ga	0.16254032
Nlg3	0.162589368
