gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
CG6830	133.0782209	0.006446385	0.224077589	0.02876854	0.977049192	0.999294086
CG6834	1135.324044	0.084968463	0.14850689	0.572151655	0.567219237	0.987157993
CG6908	197.4214889	0.080623119	0.256045273	0.314878371	0.752854004	0.996878686
Fer3	50.15366268	-0.159213713	0.420482345	-0.378645417	0.704951191	0.996878686
Blm	68.96921817	-0.338464715	0.305120945	-1.109280502	0.267309194	0.920524813
CG6923	130.8005567	-0.044878325	0.243943216	-0.183970376	0.854036695	0.997408062
Lk6	27461.26298	-0.055256223	0.090609141	-0.609830565	0.541974052	0.984531977
l(3)neo38	2797.40495	-0.118396906	0.137169293	-0.86314439	0.388058084	0.951192345
CG17360	2666.0162	-0.175717238	0.099351927	-1.768634428	0.076954902	0.6538684
Sbf	1890.306175	0.056057148	0.126102365	0.444536851	0.656654492	0.994541529
ClC-a	493.114927	-0.575105225	0.143011449	-4.021392893	5.79E-05	0.00367847
glo	1627.766787	-0.22968235	0.108542022	-2.116068471	0.034338985	0.454627603
CG6950	288.4788512	0.092195463	0.186524955	0.494279509	0.621108795	0.994541529
CG6959	167.5445641	-0.015270506	0.245835017	-0.062116888	0.950469748	0.997973223
CG6962	97.05453229	-0.037169926	0.263996212	-0.140797194	0.888030159	0.997504077
mthl5	33.8577706	0.437137673	0.445569086	0.981077203	0.326554671	0.943736445
Cad87A	469.5606503	0.023107407	0.15393706	0.150109445	0.880678268	0.997504077
Hsp70Aa	20.06861821	-0.750181789	0.737888765	-1.016659726	0.309315331	0.935168048
CG3281	88.16962603	-0.314636256	0.311610481	-1.009710119	0.312634193	0.938286669
CG12213	1087.776264	-0.074606481	0.111916498	-0.666626303	0.505010864	0.97828329
Tango9	1225.12975	0.028930147	0.105073313	0.275332968	0.783060438	0.996878686
CG18547	39.85526466	0.877569361	0.444464493	1.974441996	0.048331507	0.537928657
CG12224	12.06051377	0.081962712	0.82111795	0.099818439	0.920488469	0.997504077
CG3397	22.1752724	0.081612387	0.560022538	0.145730541	0.884134111	0.997504077
mfas	7245.744787	-0.165346851	0.104635557	-1.580216659	0.114057258	0.744988443
Tk	600.2060359	-0.274382705	0.149823443	-1.831373653	0.067044791	0.615863388
KLHL18	2019.578728	-0.122394258	0.138441911	-0.884083853	0.376650949	0.949171798
DCAF12	207.5843517	0.190670834	0.206772386	0.922129096	0.356461242	0.94703138
CG31358	5.984814213	1.008630965	1.263883658	0.79804099	0.424846704	0.958317915
CG42505	5.984814213	1.008630965	1.263883658	0.79804099	0.424846704	0.958317915
ATP8B	285.7369901	-0.270799614	0.170904761	-1.584505965	0.113078625	0.743745201
CG4702	5.794109926	-1.159486388	1.007821434	-1.150487922	0.249942966	0.907004242
dpr15	429.5836618	-0.212769388	0.151560192	-1.403860633	0.160360354	0.815863078
Cpn	707.7446663	-0.617879313	0.456165857	-1.354505832	0.175575054	0.838094675
CG4848	649.2803996	-0.059214694	0.134415679	-0.440534125	0.659550302	0.994541529
CG4860	45.84890142	0.495920565	0.379237531	1.307677969	0.190982559	0.860834009
CG12256	118.8696926	0.159524593	0.266487048	0.598620436	0.549426025	0.985587819
CG10038	267.6945207	0.355262366	0.17525271	2.02714335	0.042647755	0.507092787
MBD-R2	161.7439711	0.07136759	0.226986102	0.314413919	0.753206686	0.996878686
GstD10	15.89165423	1.030051552	0.614964623	1.674976921	0.09393876	0.70495545
GstD9	520.6867168	0.038949001	0.135315312	0.287838833	0.773470111	0.996878686
GstD1	6027.150742	-0.136451989	0.126137501	-1.081771784	0.279353947	0.928744348
CG10035	1.865916448	-1.03331848	2.001645368	-0.516234542	0.605690608	0.994291766
CG10097	99.22781527	2.994976671	0.435420732	6.878351105	6.05E-12	1.31E-09
lig3	170.7210936	-0.152458441	0.230355198	-0.66184068	0.508073332	0.978855731
Cyp9f2	5826.782711	-0.020326157	0.128144738	-0.158618739	0.873969264	0.997504077
Dip-C	678.79174	-0.249142586	0.123860069	-2.011484323	0.044274325	0.516924035
Scgbeta	925.1168627	-0.12094759	0.128631731	-0.940262478	0.347082941	0.945683005
Pp1-87B	6254.24774	0.242138016	0.130848324	1.850524396	0.064238005	0.611182025
CG5641	638.3392135	-0.226159037	0.180135914	-1.255491103	0.209300536	0.879869002
Aos1	162.7257335	-0.022776483	0.214228375	-0.106318705	0.915329491	0.997504077
CG5961	148.3463042	0.199005455	0.233215772	0.853310447	0.393487168	0.951192345
CG5608	555.8492432	0.17520079	0.147725705	1.185987162	0.235627369	0.894839607
Octbeta3R	1341.38405	0.172275915	0.133250084	1.292876594	0.196053744	0.86527372
Octbeta2R	6051.116024	-0.168538157	0.10090923	-1.670195651	0.09488066	0.70527385
Vha55	9852.682214	0.120893421	0.122749673	0.984877748	0.324684125	0.942759365
CG6753	47.5788032	0.058966192	0.382730568	0.154067108	0.877556823	0.997504077
mbo	127.8364813	0.309666	0.282586943	1.09582558	0.273155112	0.923725933
kar	833.2930962	-0.150988603	0.155345129	-0.971955829	0.331072523	0.943736445
Su(fu)	305.4671034	-0.107290403	0.172356643	-0.622490673	0.533619275	0.981460152
mus308	22.85700497	0.216948833	0.514113873	0.421985954	0.67303527	0.994541529
Men	1929.945803	0.13382379	0.117833041	1.135706843	0.256079276	0.911350999
beat-Vc	375.5404892	-0.015772663	0.154237743	-0.102262018	0.918548702	0.997504077
CR44233	6.964496258	-0.061556211	1.037774759	-0.059315579	0.952700753	0.997973223
CG31345	1647.757211	0.013321922	0.107241923	0.124223082	0.901138647	0.997504077
beat-Va	332.4690247	-0.249160754	0.183988061	-1.354222397	0.175665436	0.838094675
CG10126	587.259918	-0.466878607	0.183479962	-2.544575448	0.010941067	0.234300983
grsm	668.4711413	0.169050423	0.13336774	1.267551077	0.204958312	0.872034129
CG7381	324.6043657	0.166352322	0.17267817	0.963366256	0.335363754	0.943736445
yellow-f	79.49505295	-0.040882842	0.367539782	-0.111233788	0.911430959	0.997504077
yellow-f2	220.6453211	0.358730007	0.226017271	1.587179622	0.112471969	0.743745201
CG44194	196.7465162	0.042890361	0.223027534	0.192309713	0.84749961	0.997408062
CG8031	183.4724192	0.238057612	0.243999483	0.975648018	0.32923892	0.943736445
CG46280	1381.550331	0.085032142	0.125210066	0.679115864	0.497064452	0.973530003
CG7966	314.7202074	0.461483975	0.187936144	2.455536042	0.014067465	0.276390216
2mit	1383.451206	-0.118565264	0.154910354	-0.765379852	0.444045387	0.96473839
CR45109	942.6103729	-0.147765509	0.184703251	-0.800015744	0.423701675	0.958317915
CG8483	71.73108166	1.290884309	0.403146864	3.202019967	0.001364675	0.053866629
Ace	5932.696866	-0.101795529	0.102698538	-0.991207183	0.321584424	0.942480931
Ravus	158.249812	-0.093938012	0.217292778	-0.432310791	0.665515545	0.994541529
TBC1D5	140.3686239	-0.162978228	0.256570289	-0.635218633	0.525285832	0.979021409
wntD	0.238216416	1.173597863	4.042475111	0.290316658	0.771573996	0.996878686
CG44142	21.08833189	1.605701322	0.787411962	2.039213779	0.041428696	0.498491072
CG45080	1680.567826	1.577098132	0.915429305	1.722796204	0.084925385	0.674358572
PK2-R2	130.4718888	0.057403435	0.288440872	0.199012833	0.842252706	0.997316943
poly	152.2057044	-0.059467674	0.217196588	-0.273796541	0.784240982	0.996878686
CG9813	5294.076924	-0.16011002	0.093007246	-1.721478986	0.085163942	0.674358572
mRpS21	297.1972384	-0.030599388	0.223220628	-0.137081363	0.890966484	0.997504077
CG9799	131.5491338	-0.04743914	0.241608433	-0.196347204	0.844338417	0.997408062
CCHa2	519.0404299	-0.018769226	0.222288387	-0.084436378	0.932709485	0.997504077
GILT1	1434.77872	-0.104553173	0.109143473	-0.957942513	0.338091747	0.944304358
CG33977	806.5201247	0.302036365	0.12233408	2.468947046	0.013551127	0.268945544
yellow-e3	1.559008615	3.772305632	3.112236876	1.212088212	0.225478615	0.891366016
yrt	659.6023631	0.181077802	0.159061186	1.138416018	0.254946809	0.911350999
CR45679	8.109662957	1.286200538	0.864689439	1.487471085	0.136890435	0.785417844
CR17025	33.05633363	-0.511917457	0.466652077	-1.097000275	0.272641272	0.923725933
CG9759	1.146508268	0.680135886	2.609680897	0.260620326	0.794385313	0.996878686
CG9757	0	NA	NA	NA	NA	NA
sqd	18764.52418	-0.009604015	0.124796029	-0.076957696	0.938657199	0.997504077
Hrb87F	1465.668052	-0.14010991	0.123941204	-1.130454643	0.2582847	0.911350999
Task6	1532.23896	-0.291054326	0.136635828	-2.13014646	0.033159524	0.445279028
CG9588	54.36837332	0.009481464	0.382957397	0.024758535	0.980247565	0.999294086
omd	162.5401968	-0.135537294	0.217915147	-0.621972797	0.533959756	0.981746266
f-cup	1098.568321	0.044716837	0.151931789	0.294321796	0.768512019	0.996878686
Adgf-D	3669.931673	0.107286561	0.126379331	0.848924901	0.395923082	0.952699942
CG31469	26.95530125	0.053036582	0.513623994	0.10325955	0.917756979	0.997504077
primo-2	382.7039103	0.128916185	0.176431553	0.730686676	0.464970556	0.968895292
Mst87F	3.265264558	0.103904355	1.43460089	0.07242736	0.942261812	0.997504077
Nsf2	146.8833414	0.155841352	0.275416751	0.565838321	0.571503693	0.987516676
CG31495	17.44082137	-0.760204939	0.699206545	-1.08723945	0.276931	0.926858685
CG9925	5.963003499	-0.704695675	1.191364599	-0.59150295	0.554183479	0.985587819
rdx	6695.183325	0.08271061	0.096111247	0.860571611	0.389474027	0.951192345
CG9922	360.4206847	0.053842748	0.173746444	0.309892661	0.756642584	0.996878686
CCHa1	332.3656183	-0.040188024	0.190353106	-0.211123554	0.832790861	0.997016825
CG9920	1.113755454	-1.896733835	3.033191148	-0.62532618	0.531757001	0.981460152
PK1-R	11.16959625	0.336074321	0.75912257	0.442714174	0.657972489	0.994541529
CG12402	191.4474513	0.150906866	0.197034947	0.765888833	0.443742451	0.96473839
Kif19A	29.56010384	0.402520207	0.517706469	0.77750662	0.43685993	0.962876889
Abi	723.8750049	0.009736225	0.131401659	0.074095144	0.940934679	0.997504077
140up	175.4555524	0.088946729	0.225937552	0.393678378	0.693818507	0.996878686
CG14356	39.67263273	1.920713394	0.5968535	3.218065061	0.001290585	0.052079665
Dop1R1	8056.876661	-0.023550861	0.140654062	-0.167438184	0.867025283	0.997504077
CG9649	35.92202088	-0.405060231	0.469105379	-0.863473858	0.387876986	0.951192345
CG31326	230.3345915	-0.211906013	0.302667106	-0.700128982	0.483846758	0.971266515
CG33109	24.19734072	2.678256042	0.986754498	2.714207078	0.006643462	0.169976587
Sp212	22.12393538	-0.858573821	0.533764057	-1.608526856	0.107719839	0.734598107
CG9631	43.17962081	0.120123171	0.510810772	0.235161781	0.814083169	0.996878686
CG9616	39.73581617	-0.984926775	0.421627638	-2.336010942	0.019490671	0.339944179
MetRS-m	193.9604463	0.015306097	0.209404246	0.073093538	0.941731684	0.997504077
trx	915.871891	-0.001010309	0.121801122	-0.008294746	0.993381826	0.999569346
su(Hw)	68.89533175	-0.238657374	0.336624586	-0.708971905	0.478341912	0.970518668
Afti	736.0901129	-0.037442366	0.144133136	-0.259776254	0.795036369	0.996878686
NK7.1	1145.022139	-0.135462988	0.149642039	-0.905246875	0.365334614	0.947053134
HEATR2	37.17921703	-0.030639123	0.536273654	-0.057133374	0.954438951	0.997973223
snoRNA:Me18S-G1189	67.09295807	-0.156037609	0.309380096	-0.504355679	0.614011457	0.994541529
soti	13.38588666	-0.967975829	0.907820739	-1.066263181	0.286304689	0.930797056
cv-c	106.8593672	-0.374256993	0.269093545	-1.390806281	0.164284178	0.821582205
HtrA2	95.35701978	-0.375612052	0.268309425	-1.399921196	0.161536918	0.818320132
CG8461	97.27156658	0.158186222	0.281561901	0.561816857	0.574240806	0.987516676
Pde6	4476.266868	-0.0816329	0.128037358	-0.637570951	0.52375301	0.979021409
CG31313	241.5705038	0.286189749	0.308583571	0.927430284	0.353703173	0.94703138
CG8066	862.3745493	-0.224572694	0.122582188	-1.832017331	0.066948839	0.615863388
Cys	1463.162658	0.418534327	0.166922481	2.507357457	0.012163763	0.250786091
CG7987	649.553621	0.011654988	0.140036116	0.083228443	0.933669897	0.997504077
put	948.8863761	0.064471907	0.138750622	0.464660306	0.642174738	0.994541529
CG7886	61.60014283	-0.272116415	0.345964088	-0.786545265	0.431548112	0.960507106
l(3)L1231	6474.68639	-0.071829534	0.117736272	-0.610088401	0.54180325	0.984531977
Rad17	224.1175934	0.057557749	0.206176065	0.279167949	0.780115939	0.996878686
Meltrin	1693.372869	-0.119710169	0.107254555	-1.116131332	0.264365922	0.91729256
kibra	463.1824629	-0.186735012	0.156270183	-1.19494972	0.232106675	0.892923082
CG7530	1301.188201	0.089461946	0.123577472	0.723934103	0.469106192	0.969408138
eff	737.8006766	-0.135329205	0.126728664	-1.067865788	0.285581057	0.930498443
smp-30	291.5085209	0.566316469	0.314378727	1.801382918	0.071642547	0.635373091
btsz	1820.947372	0.119260556	0.137759707	0.865714353	0.386646827	0.951192345
Rrp6	102.4345972	0.407797198	0.263546709	1.547343165	0.121780518	0.763871097
CycC	339.3898008	0.139729715	0.173212017	0.806697581	0.419840738	0.958317915
CG7265	280.3389639	0.021839554	0.203954629	0.107080453	0.914725155	0.997504077
Nup93-2	56.5738539	-0.307905365	0.349123709	-0.881937711	0.377810492	0.949281535
RpS5b	25.8771941	-0.36273382	0.505922879	-0.716974533	0.473389811	0.970424402
VhaPPA1-1	8136.765436	0.059365351	0.109054916	0.544361989	0.586192397	0.990955401
dpr9	2291.690832	-0.290278856	0.125587504	-2.311367347	0.020812573	0.353580639
CG6966	2353.109347	0.208437038	0.21798474	0.956200133	0.338971133	0.944304358
CG42788	862.7377411	-0.119438471	0.139023703	-0.85912307	0.39027262	0.951192345
CG6912	838.9929387	-0.014492679	0.130551621	-0.111011101	0.911607544	0.997504077
CR45600	185.2915713	-0.390044645	0.211393078	-1.845115505	0.065020738	0.612146409
GlyS	7070.843905	-0.195798269	0.117430812	-1.667350047	0.095444821	0.705654082
Mf	1232.456984	0.1419098	0.673700441	0.210642285	0.833166414	0.997016825
CG6752	69.31863436	-0.036232177	0.346529433	-0.104557285	0.91672711	0.997504077
Spn88Ea	731.2685822	-0.107877697	0.130223341	-0.828405228	0.407441047	0.956914185
Spn88Eb	341.7146702	-0.746410206	0.629170102	-1.18634087	0.235487713	0.894839607
CG6654	244.6536398	-0.30312747	0.207615119	-1.46004526	0.144277635	0.794986992
SIDL	1124.679228	0.057796719	0.138555092	0.417138901	0.676576812	0.995248795
Rpb7	58.18290044	0.150739351	0.34145946	0.441456068	0.65888286	0.994541529
CG31344	785.0652991	-0.202700104	0.142841733	-1.419053797	0.155883332	0.809373704
Art3	101.3780932	-0.155086724	0.264597478	-0.586123212	0.557792719	0.985587819
CR43471	39.71809568	-0.434777726	0.476428437	-0.912577193	0.361464954	0.94703138
tefu	45.20035915	0.143114468	0.392459123	0.364660827	0.715364603	0.996878686
Amt	99.67357334	-0.734629748	0.464927036	-1.580096856	0.114084687	0.744988443
eIF-2gamma	675.3558022	0.079407605	0.1533484	0.5178248	0.604580513	0.994291766
Su(var)3-9	31.25090785	0.291249171	0.465453556	0.625731972	0.531490759	0.981460152
CG14864	69.13150055	0.069866142	0.333214132	0.209673407	0.833922582	0.997016825
Cp190	773.4025514	-0.182473629	0.141030046	-1.293863501	0.195712574	0.86527372
MRG15	479.8429003	0.06443933	0.160705403	0.400977992	0.688436328	0.996878686
l(3)neo43	525.9106586	0.027340476	0.151851344	0.180047642	0.857115166	0.997504077
CG45218	26.18413349	0.07141313	0.558386008	0.127892047	0.898234405	0.997504077
CG6276	319.5026393	0.289385358	0.173953755	1.663576379	0.096197116	0.707249471
CG6236	516.1023099	0.131716505	0.164655387	0.7999526	0.423738261	0.958317915
FK506-bp1	193.3487593	-0.002310317	0.186759208	-0.012370566	0.990129968	0.999448617
CG6218	2636.475778	0.079263993	0.105419573	0.751890666	0.452116812	0.96590517
Surf4	2718.626411	0.102104659	0.099360125	1.027622088	0.30412763	0.935168048
Trs33	81.62679233	-4.81E-05	0.350156461	-0.000137496	0.999890294	0.999976122
Atg4b	794.7808773	0.19390116	0.12415731	1.561737769	0.118349777	0.75812915
ldlCp	221.4088817	0.154829393	0.250444389	0.618218655	0.536431215	0.982326164
CG6171	438.8553785	-0.168929046	0.164994111	-1.02384894	0.30590663	0.935168048
CG34404	859.9828198	-0.13475348	0.136306891	-0.988603575	0.322857136	0.942561747
CG14868	714.7356042	-0.066479455	0.168464224	-0.39462061	0.693122901	0.996878686
CG6136	329.3287059	0.138931735	0.196083059	0.708535125	0.478613008	0.970518668
CG6125	176.6257197	0.1623432	0.214932103	0.755323179	0.450055094	0.96590517
CR45911	23.67999274	-0.31749537	0.493976535	-0.642733708	0.520396905	0.978975836
AdamTS-A	182.214286	-0.166951581	0.236887128	-0.704772702	0.480951699	0.970518668
Trissin	1216.109978	-0.149813362	0.118160806	-1.26787695	0.204841897	0.872034129
CG44014	139.4942124	0.114031192	0.305081597	0.373772763	0.708573385	0.996878686
CG44013	34.25901676	2.908980741	2.126259084	1.368121488	0.171274052	0.830883421
AOX1	293.7089098	-0.000298814	0.206485747	-0.001447141	0.998845349	0.999976122
AOX3	165.351568	-0.010659627	0.2568048	-0.041508674	0.966890378	0.99897042
c(3)G	50.80312433	0.509196278	0.357296957	1.425134661	0.154118279	0.805853129
rec	217.6644799	-0.107905214	0.185153	-0.582789441	0.560035054	0.98589445
ND-23	24678.55684	-0.001490216	0.088661853	-0.016807861	0.986589899	0.999294086
cv-d	935.8594659	-0.205642102	0.148572879	-1.384116024	0.166322931	0.825086811
Hmt-1	2809.678468	-0.130159054	0.117380549	-1.108863905	0.267488897	0.920647361
CG31183	326.8836713	-0.211726145	0.186461114	-1.135497583	0.256166894	0.911350999
glob1	3953.126836	0.328767094	0.129110297	2.546404907	0.010883886	0.234300983
CG45105	5.764722949	-0.474635624	1.020972358	-0.464885871	0.642013189	0.994541529
CG4287	1669.653301	-0.187391416	0.107033764	-1.750769183	0.079985677	0.658289596
CG32856	107.757137	0.103962367	0.299581571	0.347025241	0.728572356	0.996878686
mor	637.3728936	0.070053252	0.137754691	0.508536235	0.611077335	0.994541529
IKKbeta	104.1210012	0.350419581	0.317760937	1.102777403	0.270123844	0.922588565
CG10185	28.28942754	-0.655653851	0.525017592	-1.248822632	0.211729954	0.881976699
Mhcl	1510.18111	0.004158645	0.108423204	0.03835567	0.969404105	0.999294086
CG32855	7.448287304	-0.997431332	0.923108416	-1.080513746	0.279913469	0.928744348
CG5903	3186.407633	0.013257004	0.089952394	0.147378002	0.882833668	0.997504077
Fer2	76.98012707	-0.067094141	0.316435228	-0.212031201	0.832082693	0.997016825
Bin1	271.5842713	0.089598054	0.205751226	0.435467897	0.663222836	0.994541529
CG6126	8088.348531	-0.017964481	0.102460856	-0.175330191	0.86082019	0.997504077
mtSSB	136.3587945	0.127668342	0.242454595	0.526565981	0.598495021	0.992489776
CR45639	25.98661916	0.857162371	0.524989929	1.63272155	0.102527573	0.724136301
bor	289.0676818	0.087436049	0.185343808	0.471750579	0.63710483	0.994541529
Mat89Ba	73.69674487	0.367386133	0.297056424	1.236755388	0.216177909	0.888450908
Sulf1	2307.62428	-0.128446745	0.111845386	-1.148431333	0.250790545	0.907429465
SF2	8993.389894	0.022015265	0.089884814	0.244927523	0.80651255	0.996878686
CG14879	32.58411527	-0.176700102	0.425724868	-0.415057037	0.678100149	0.995554059
CG10311	2776.098352	0.055746719	0.107639717	0.517901019	0.604527331	0.994291766
CG17931	3757.118251	0.036253292	0.097825658	0.370590829	0.710942314	0.996878686
