gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
CG42837	1418.405422	-0.005656769	0.106774678	-0.052978568	0.957748984	0.990156149
CG44243	1434.306081	-0.000148894	0.107701753	-0.001382464	0.998896953	0.99928495
Tsf3	27.62204294	0.580518013	0.505358812	1.148724431	0.250669629	0.729079196
CG15701	8.518189027	0.315773605	0.816228187	0.386869272	0.698852991	0.943301026
csul	73.18308576	-0.259830111	0.334739766	-0.776215251	0.437621902	0.848937988
prim	229.5511805	0.063570232	0.177410038	0.358323759	0.72010104	0.948305195
JhI-26	181.5376531	-0.141596888	0.200797365	-0.705173038	0.480702558	0.872633965
CG42372	184.9339057	-0.357908895	0.219647353	-1.629470554	0.103213443	0.510958623
Atg9	172.7108258	0.093254834	0.201016709	0.463915833	0.642708048	0.930057728
Nox	17.29876813	0.139384943	0.642341726	0.216995	0.828212242	0.964127087
CG4282	109.1744312	-0.028868976	0.258412837	-0.111716492	0.911048202	0.97966838
Hmgs	556.5147702	-0.023165596	0.128144935	-0.180776528	0.856542988	0.96669148
Nup62	244.3310561	-0.046587596	0.175331459	-0.265711563	0.790461358	0.958734826
Sema2b	598.6437727	0.053467191	0.137635345	0.388469918	0.697668311	0.943301026
jtb	77.26740392	-0.583104775	0.308542166	-1.889870625	0.058775265	0.386932403
CG4409	1263.201742	-0.133585124	0.119922739	-1.113926554	0.265310697	0.743859947
CheB53a	45.73857339	-1.816652813	0.425589332	-4.268558157	1.97E-05	0.001316118
S-Lap8	0	NA	NA	NA	NA	NA
Sema2a	467.6339724	0.064378208	0.137945032	0.46669465	0.640718358	0.929726378
loopin-1	0.78202616	-1.757841771	2.955783485	-0.59471263	0.552035578	NA
Syn2	996.6827915	-0.109165613	0.119615551	-0.91263729	0.361433335	0.813698912
CG4945	26.52996562	0.98638107	0.530831103	1.858182507	0.063143101	0.403285945
CG4927	71.12216685	-0.228074752	0.345269823	-0.660569607	0.508888365	0.885162222
Cdk4	54.00326807	0.101748108	0.357894679	0.284296231	0.776183374	0.954998558
RpLP2	8431.8516	0.118210658	0.109216622	1.082350438	0.279096842	0.755056635
CG5065	2356.067135	0.336965669	0.108295436	3.111540804	0.001861138	0.042257901
gprs	1041.206675	0.538884241	0.121922118	4.419905507	9.87E-06	0.000731843
Idgf6	2927.541067	0.249925572	0.130697577	1.912243347	0.055844989	0.379996745
CG5348	7.217457069	-0.809744213	1.043526753	-0.775968811	0.437767401	0.848995562
Vkor	25.95861256	0.289335283	0.480450029	0.602217224	0.547029552	0.901372217
resilin	10.08807749	1.541230174	0.820665332	1.878025199	0.060377718	0.391562706
CG5522	945.1310678	-0.030752663	0.106983192	-0.287453219	0.773765317	0.954993446
CR43650	245.0880864	0.488888216	0.243162901	2.010537848	0.044374295	0.333925481
mir-8	6.984308582	1.309924642	1.088031767	1.203939702	0.228612885	0.703231568
IntS8	85.50904014	-0.007027785	0.288637813	-0.024348108	0.98057494	0.995677129
Dek	763.3426613	0.026657903	0.124037074	0.214918829	0.829830604	0.964127087
Ef1beta	1348.602363	0.136712808	0.135641981	1.007894513	0.313505106	0.779436522
CG6426	422.7536411	-0.380307127	0.197760198	-1.923072137	0.054470991	0.376146694
CG6421	50.28343366	-0.853577581	0.524567526	-1.627202483	0.103694101	0.511617157
CG6429	100.8230676	0.345895951	0.366785881	0.943045982	0.345657384	0.801813377
CG6435	12.36196325	-0.846274475	0.701278831	-1.206758906	0.227525006	0.700736207
CG6472	5.768515626	0.363424432	1.012914258	0.358790913	0.719751511	0.948305195
inaC	107.7324761	-0.001981669	0.363163649	-0.005456684	0.995646218	0.99833283
Pkc53E	2209.39387	-0.005000934	0.093883085	-0.053267677	0.957518634	0.990156149
CG43789	11.78470903	1.52893677	0.723793576	2.112393398	0.034652721	0.292616664
Ufm1	447.5109291	0.098991961	0.182269836	0.543106654	0.587056371	0.909528005
PIG-V	93.06868275	0.090557571	0.273279227	0.331373782	0.740362166	0.951941186
CG6665	262.3448691	-0.380215556	0.180392048	-2.107717937	0.035055395	0.294856378
Cbp53E	5799.102774	-0.13638728	0.083698602	-1.629504888	0.103206181	0.510958623
AsnRS-m	60.55323157	0.209673754	0.350677624	0.597910274	0.549899804	0.901824893
CG6805	224.0759825	-0.124639986	0.194553714	-0.640645625	0.521752949	0.888700827
Dark	239.7021701	-0.195197708	0.181638876	-1.074647194	0.282532714	0.757551674
RhoGEF2	420.3012442	0.046108049	0.16961126	0.27184545	0.785740857	0.957952936
SmydA-7	17.38832782	-0.136118356	0.557364235	-0.24421796	0.807062018	0.962667159
CG9646	721.291926	-0.02264654	0.147243801	-0.153803011	0.877765059	0.97247266
fat-spondin	664.2954125	0.140869404	0.128046003	1.100146831	0.271268152	0.74681202
CG6967	7.32810906	-0.290969797	1.11862997	-0.260112642	0.794776887	0.958870065
CG6984	69.39396333	0.054466132	0.331282402	0.164409978	0.86940841	0.969637594
CG30456	83.74264122	-0.0356816	0.339039651	-0.105243149	0.916182873	0.981646891
CG15611	88.68864237	-0.146555481	0.257266794	-0.569663418	0.568906007	0.905034948
CR45272	0.486909601	-0.946297808	3.900391608	-0.242616102	0.808302806	NA
Amy-d	1229.94953	2.709801216	1.141375797	2.374153388	NA	NA
Cda9	204.4046083	3.378725809	1.172494103	2.881656974	0.003955901	0.072644734
Acp54A1	1.044267958	1.13151142	2.657470896	0.425785065	0.67026447	NA
CG11400	349.4313628	0.176935575	0.201301726	0.878957069	0.379424554	0.821965453
Gbp1	482.2072037	0.000727526	0.181007557	0.004019311	0.996793063	0.998496428
Gbp2	1659.593363	0.163227353	0.159185432	1.025391273	0.305178604	0.773800143
snoRNA:U3:54Ab	8.143358259	2.065654147	0.885308127	2.333260119	0.019634497	0.208530505
CG17290	37.52222914	0.023045477	0.61899445	0.037230506	0.970301215	0.993492766
mbl	13811.51677	0.429013767	0.084101683	5.101131749	3.38E-07	3.59E-05
CR45997	6.587547796	1.08270869	1.081695944	1.000936258	0.316857626	0.78129901
CG10939	138.3417458	0.589834525	0.323334694	1.824222813	0.068118394	0.419538051
Prosalpha5	408.2683793	-0.119701605	0.192632869	-0.621397612	0.534338043	0.895380909
l(2)k01209	250.2127372	-0.032928221	0.188117796	-0.175040436	0.861047861	0.968185446
Mtap	243.6862754	0.066141345	0.227591301	0.290614559	0.771346124	0.954639865
Lhr	27.28401053	0.129977959	0.459481921	0.282879376	0.777269305	0.954998558
CG18467	232.954936	-0.133010213	0.172136018	-0.772704135	0.439697499	0.849707124
robl	1229.426471	-0.163811781	0.112368829	-1.457804466	0.144894447	0.583927099
CG14478	1631.472345	0.145689829	0.117468017	1.240251035	0.214882557	0.684882772
qkr54B	1786.450875	-0.061596546	0.092415879	-0.666514746	0.505082141	0.88366824
veil	32.5256089	3.125838049	1.436034416	2.176715275	0.029501818	0.267071817
NT5E-2	183.1080631	0.499840805	0.2357861	2.119890891	0.034015248	0.289576725
nw	1.152248416	1.454390308	2.556873777	0.568815841	0.569481123	NA
CG4847	303.9668707	0.158247467	0.211817922	0.747091962	0.455008052	0.859719083
CG4853	749.1247011	0.022726026	0.128128733	0.177368694	0.859218796	0.967430114
CG4866	73.95973009	-0.370978446	0.300675586	-1.233816326	0.217271355	0.686418059
eIF3-S9	4912.970039	-0.018905555	0.084230941	-0.224449048	0.822407909	0.964127087
CG34194	11.07960963	2.888174895	2.187958889	1.32003161	0.186824464	0.648472248
cyp33	127.8099126	-0.28443897	0.281369629	-1.010908573	0.31206019	0.779436522
MESR4	265.5872766	0.212029824	0.164183699	1.29141824	0.196558689	0.662103526
Klp54D	16.94793773	0.188976836	0.63319342	0.298450409	0.76535942	0.954639865
CG43324	1664.356301	-0.177534154	0.100419275	-1.767929047	0.077072766	0.440139774
CG14480	229.854089	-0.208343444	0.168852194	-1.233880585	0.217247405	0.686418059
POSH	136.4968485	-0.247378829	0.216598106	-1.142109843	0.253408364	0.732700806
CG42239	40.59146869	0.475910361	0.455243991	1.045396251	0.295839869	0.767335893
Rab4	820.8949731	-0.154275712	0.116787242	-1.320997993	0.186502033	0.648226703
CR45274	4.645744349	1.877602353	1.190761718	1.576807789	0.114839759	0.532918556
CR45275	156.474749	-0.712950732	0.239508719	-2.97672141	0.002913486	0.058659973
icln	34.60317489	-0.094335252	0.419617716	-0.224812366	0.822125246	0.964127087
Smurf	916.2865467	-0.000374822	0.105664289	-0.003547292	0.997169676	0.998623701
eIF3-S8	1340.079132	0.219214366	0.117114704	1.871791998	0.061235386	0.395957127
CG30109	127.6524858	-0.065298785	0.225969882	-0.288971188	0.772603426	0.954932273
CR44404	1023.673743	3.301975222	0.156123798	21.14972384	2.78E-99	5.72E-96
HPS4	79.30104211	0.029519129	0.283579582	0.104094691	0.917094204	0.981646891
CG42561	8.56802892	-0.924934524	0.858253046	-1.077694426	0.281170147	0.756691445
CG42562	24.42227662	-1.249157241	0.54468804	-2.293344353	0.021828188	0.220879813
Uhg1	473.5664074	-0.279896152	0.148149974	-1.889275745	0.05885489	0.386932403
snoRNA:Me28S-A3407a	7.7427285	1.358805935	0.908231632	1.496100651	0.134627428	0.565863634
snoRNA:U29:54Eb	0.63173677	1.377830576	3.545696479	0.388592364	0.697577717	NA
snoRNA:U29:54Ec	0.457545433	-0.945784988	3.992185935	-0.236909053	0.812727347	NA
snoRNA:U29:54Ed	0.773970175	-3.119080894	3.210774478	-0.971441911	0.331328267	NA
snoRNA:Me18S-A28a	6.933110422	-0.770680359	1.053425277	-0.731594709	0.464415979	0.863921761
CG10934	1.279459127	-1.366008005	2.450274834	-0.55749175	0.577191494	NA
CG10933	6.182018302	0.448940392	1.012762864	0.443282834	0.657561171	0.935218869
CG4975	20.67935919	-0.823949225	0.572726775	-1.438642755	0.150251766	0.590308396
CG4984	20.11037647	-0.764115377	0.584453122	-1.307402337	0.191076104	0.656058851
CG34195	178.8883601	-0.317978197	0.220995514	-1.43884458	0.150194562	0.590308396
Vps54L	384.4682039	0.503511983	0.14771391	3.40869714	0.000652739	0.019435022
CG5002	20.01273275	0.623983884	0.667103895	0.935362376	0.349601579	0.804466266
CG5009	323.6333248	-0.232835668	0.172022051	-1.353522218	0.175888857	0.6322425
aft	105.1594371	-0.016726933	0.252368925	-0.066279685	0.947155157	0.987444737
CG5033	41.82347616	0.364649143	0.390254559	0.934387914	0.35010383	0.804520075
Dhit	2893.836429	0.302228904	0.087005111	3.473691375	0.000513351	0.016272441
grh	68.48921314	0.279289413	0.376671222	0.741467351	0.458410121	0.86176858
olf186-F	298.8263663	0.046247272	0.156271279	0.295942238	0.767274194	0.954639865
olf186-M	174.6838181	-0.126809499	0.220114676	-0.576106515	0.564543188	0.904953824
CG14490	7.295959291	0.749963616	0.912238826	0.822113239	0.411012452	0.837676877
CR44417	83.24337679	0.091172535	0.293772788	0.310350511	0.756294424	0.95384954
Elk	307.7112398	0.542744341	0.184573281	2.940535803	0.003276451	0.063435053
CG10910	123.4402336	2.73862097	1.187145508	2.306895786	NA	NA
CG34386	4.154518115	1.436552612	1.302588469	1.102844564	0.270094672	0.746251851
CG5098	670.7522582	0.099075045	0.129048029	0.767737759	0.442642999	0.851242892
Spn55B	76.71731896	0.378558581	0.296795625	1.27548572	0.202137376	0.669588181
Dlip3	1016.40851	-0.359662453	0.128134329	-2.806917199	0.00500181	0.085928011
Pcl	445.2807046	-0.143153451	0.142313474	-1.005902298	0.314462571	0.779497932
pAbp	11961.07947	-0.024550493	0.082671886	-0.296963023	0.76649474	0.954639865
adp	370.5489992	0.055764557	0.152488638	0.365696471	0.71459158	0.947227019
CG10914	27.89230567	0.027207587	0.55599301	0.048935124	0.960970997	0.991142585
CG10915	842.4678848	-0.040116481	0.122123388	-0.328491391	0.742540153	0.952286912
CG42518	205.6109853	-0.107029996	0.191150421	-0.559925505	0.575530251	0.906896072
MED9	205.6109853	-0.107029996	0.191150421	-0.559925505	0.575530251	0.906896072
CG10916	190.9389385	0.212382472	0.192782544	1.101668584	0.27060578	0.746643028
nopo	15.69331676	-0.129881914	0.603495997	-0.215215867	0.829599021	0.964127087
CG14499	4.124707617	0.319476699	1.218811573	0.262121484	0.793227784	0.958870065
CG14500	121.7936705	5.80775952	2.152834488	2.697726905	NA	NA
fj	3.914935312	1.69131416	1.314884341	1.286283597	0.198344105	0.663700638
pen-2	167.9562674	0.053606688	0.206726246	0.259312442	0.79539418	0.959165498
CG14502	16.93735804	-0.800270144	0.661873134	-1.209099	0.226624814	0.699637048
CG18540	1.087246358	-1.545732102	2.384738463	-0.648176782	0.516870617	NA
IM1	4596.138039	1.591616866	0.109811611	14.49406713	1.32E-47	1.70E-44
CG18107	2392.367467	0.105820672	0.185217598	0.571331629	0.567774865	0.905034948
IM2	4745.432931	0.166793341	0.146886046	1.13552884	0.256153805	0.735273475
IM3	3103.807041	0.285438242	0.156922837	1.818971976	0.068915706	0.420658766
CG16836	779.6993345	0.553881611	0.141504125	3.91424357	9.07E-05	0.004325316
CG15065	1097.425758	0.479202615	0.12487143	3.837568099	0.000124259	0.005470573
Idgf5	281.8061016	0.136517169	0.239303486	0.570477146	0.568354118	0.905034948
GstE1	990.6093779	-0.738147037	0.153324381	-4.814283505	1.48E-06	0.000134682
GstE2	935.7721121	-0.247144814	0.127797302	-1.933881321	0.053127721	0.370001232
GstE3	637.3316058	-0.136348438	0.551121551	-0.247401754	0.804597317	0.962377982
GstE4	16.2750106	2.373090285	0.880028756	2.696605388	0.007005023	0.107549544
GstE5	25.84190738	0.827574105	0.650189915	1.272819042	0.203082262	0.671535823
GstE6	207.3342494	-0.110918339	0.230464351	-0.481281979	0.630316103	0.926219939
GstE7	126.4442725	0.515822818	0.360070144	1.432562033	0.151983038	0.591503012
GstE8	54.29210774	-0.109177365	0.446818436	-0.244343913	0.806964476	0.962667159
GstE9	525.378419	0.476248708	0.206186086	2.30980042	0.020899206	0.21551914
Dp1	2031.146658	0.387419254	0.096183918	4.027900527	5.63E-05	0.00294298
CG5174	2215.04445	-0.115644987	0.100240591	-1.153674226	0.248633755	0.727057888
CG12263	449.2292283	0.182534013	0.15862867	1.150700016	0.24985567	0.727994563
slim	1920.48082	-0.139268479	0.105029066	-1.325999395	0.184839898	0.646374958
CG30120	241.4519451	-0.164709186	0.170570611	-0.965636371	0.334226169	0.790837221
rswl	127.6092144	-0.209217928	0.232681556	-0.899159915	0.368567488	0.817962572
GstE11	45.91253036	0.346942304	0.371333339	0.934314988	0.350141435	0.804520075
CG43066	3038.085092	-0.208003152	0.090476823	-2.298966133	0.021506863	0.21893646
CG10924	7.671700102	-1.092242868	0.932729626	-1.171017664	0.241591677	0.718784124
Pepck	8584.558938	0.983125774	0.28038184	3.50638177	0.000454243	0.014808903
Rgk2	366.4146604	0.282475394	0.152002928	1.858354948	0.063118626	0.403285945
CG10927	86.33778038	-0.089826836	0.291138564	-0.308536371	0.757674229	0.954277988
CG5323	146.3008175	-0.190080227	0.235487885	-0.807176244	0.41956495	0.842424594
CG5335	65.24989978	0.297012658	0.355214526	0.836150091	0.403070472	0.83317983
Sec6	188.4864069	0.033865053	0.230417637	0.146972488	0.883153736	0.97349131
Eip55E	107.1293488	0.482464854	0.303724353	1.588495783	0.112174274	0.526958217
CheA56a	16.90398848	0.737744636	0.593068105	1.243945897	0.213519476	0.683228218
CG42855	130.7350627	0.183433898	0.231321592	0.792982171	0.42778821	0.847048979
Sik3	382.1300485	0.052960372	0.144367303	0.366844645	0.713734904	0.947050101
CG15073	74.93393817	0.477469385	0.309879145	1.540824518	0.123359501	0.547204876
pncr016:2R	194.5381535	0.582139315	0.281684705	2.06663445	0.038768612	0.311950325
Hs3st-A	1180.325161	0.134844547	0.115720789	1.165257763	0.24391467	0.722348808
CG33998	19.44456227	0.19267842	0.592298687	0.325306174	0.744949358	0.952679617
Cyp12b2	346.6082669	-0.237151669	0.148597377	-1.595934429	0.110503434	0.523586855
Mctp	336.75848	0.029036199	0.181186401	0.160255953	0.872679455	0.970507185
CG15080	13.28990897	-0.018748706	0.794779502	-0.023589821	0.981179791	0.995677129
Phb2	1948.724234	0.039076322	0.128095428	0.305056339	0.760323244	0.954639865
CG15082	81.66343238	0.124588735	0.306882527	0.405981848	0.684755938	0.942704207
CG15083	154.6230105	0.223199913	0.267962849	0.832950963	0.404872386	0.834208599
CG15084	165.1030806	-0.286064484	0.252436563	-1.133213354	0.257124668	0.735550874
DptA	6981.046491	3.308248088	0.482258503	6.859906191	6.89E-12	1.73E-09
DptB	4213.447822	2.961705102	0.122452522	24.18655869	3.08E-129	1.59E-125
sano	618.6965535	-0.183670804	0.128054314	-1.434319535	0.151481098	0.590896733
Topors	134.4467708	-0.248409486	0.249160542	-0.996985653	0.318771474	0.782087098
tn	28.64513006	-0.109397232	0.62578857	-0.174815005	0.861224997	0.968189355
CG43351	2095.945931	-0.16336187	0.305913552	-0.534013184	0.593332413	0.910548267
5-HT1A	431.1438779	-0.079503919	0.166418569	-0.477734662	0.63283907	0.926461291
botv	78.37001975	-0.185601966	0.31865077	-0.582462002	0.560255529	0.903625552
CG15111	340.2796268	0.026174858	0.162900269	0.160680265	0.872345234	0.970298056
ena	871.2908455	0.172589429	0.118596865	1.455261313	0.145596932	0.584507656
CG10737	732.8210032	0.082110546	0.137467512	0.597308738	0.550301272	0.901877776
hppy	224.6764891	0.018050146	0.18362537	0.098298756	0.921695066	0.982374739
CG7137	71.62910548	-0.351269199	0.308033819	-1.140359198	0.254136684	0.733365861
cora	1842.859432	-0.115316167	0.111226469	-1.036769112	0.299843474	0.770409143
rib	3.144620194	0.46986879	1.472270844	0.319145619	0.749616092	0.953745376
FK506-bp2	1928.500294	-0.240311598	0.116696976	-2.059278701	0.039467548	0.314544205
Tab2	94.46918003	0.333426193	0.315169428	1.057926827	0.290088803	0.762565668
CG7461	322.5055561	0.044133838	0.161031032	0.274070393	0.784030526	0.957407627
CG34045	15.32873065	0.798219875	0.792673472	1.006997084	0.313936175	0.779447656
fest	4.32566313	1.510298934	1.250648466	1.20761267	0.227196283	0.700581119
CG11961	202.5979094	0.373089658	0.18300535	2.038681699	0.041481805	0.323686745
CG10062	14.30713232	0.977339538	0.892437943	1.095134453	0.273457737	0.748931801
CG10073	17.37636841	0.701235426	0.58104993	1.206841942	0.22749302	0.700736207
CG11257	46.76395628	0.585786035	0.369277357	1.586303693	0.112670435	0.527729995
CR45925	43.58546752	-0.646507567	0.376915048	-1.715260693	0.086297442	0.46595191
CalpA	304.9333481	-0.123856845	0.15252399	-0.812048287	0.416763925	0.840472243
Spt5	281.3177711	0.124478067	0.167397543	0.743607492	0.45711397	0.860911904
RpL11	7408.451659	-0.094252245	0.103384506	-0.911667022	0.361944029	0.814197729
snoRNA:Psi28S-2444	119.0505844	-0.079069511	0.237400989	-0.333063107	0.739086647	0.951737656
Arl6	5.899598345	-0.566708939	0.98342052	-0.576263081	0.564437373	0.904953824
CG7744	8.838660559	0.004010868	0.910937547	0.004403011	0.996486917	0.998496428
mei-W68	77.56819483	-0.128626897	0.327437955	-0.392828305	0.694446297	0.942704207
par-1	4658.543284	0.09124829	0.082364671	1.107857153	0.267923513	0.744741929
Rep	37.96991384	0.162642314	0.386885818	0.420388409	0.674201734	0.940049876
CG11007	371.2295118	0.215318613	0.165028407	1.304736661	0.191982533	0.656423517
CR44472	20.45595997	-0.888172009	0.601556098	-1.476457494	0.139821118	0.57472771
CG18367	9.011700271	-0.35228259	0.797818971	-0.441557048	0.658809771	0.935235016
isopeptidase-T-3	255.3050487	0.121020648	0.1838626	0.65821243	0.510401639	0.885808235
CG15126	59.14958983	4.969062156	2.042305096	2.433065543	0.014971591	0.174674208
CR44506	49.32254077	-0.067840383	0.375051757	-0.180882722	0.856459631	0.96669148
Obp56a	12.84488377	-1.103017266	0.71297251	-1.547068437	0.121846744	0.544819946
Obp56e	179.7608597	-2.753443346	1.300145623	-2.117796113	NA	NA
